path,rh_bankssts_gauscurv,rh_caudalanteriorcingulate_gauscurv,rh_caudalmiddlefrontal_gauscurv,rh_cuneus_gauscurv,rh_entorhinal_gauscurv,rh_fusiform_gauscurv,rh_inferiorparietal_gauscurv,rh_inferiortemporal_gauscurv,rh_isthmuscingulate_gauscurv,rh_lateraloccipital_gauscurv,rh_lateralorbitofrontal_gauscurv,rh_lingual_gauscurv,rh_medialorbitofrontal_gauscurv,rh_middletemporal_gauscurv,rh_parahippocampal_gauscurv,rh_paracentral_gauscurv,rh_parsopercularis_gauscurv,rh_parsorbitalis_gauscurv,rh_parstriangularis_gauscurv,rh_pericalcarine_gauscurv,rh_postcentral_gauscurv,rh_posteriorcingulate_gauscurv,rh_precentral_gauscurv,rh_precuneus_gauscurv,rh_rostralanteriorcingulate_gauscurv,rh_rostralmiddlefrontal_gauscurv,rh_superiorfrontal_gauscurv,rh_superiorparietal_gauscurv,rh_superiortemporal_gauscurv,rh_supramarginal_gauscurv,rh_frontalpole_gauscurv,rh_temporalpole_gauscurv,rh_transversetemporal_gauscurv,rh_insula_gauscurv,BrainSegVolNotVent,eTIV
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51159_MPRAGE,0.023,0.02,0.024,0.045,0.034,0.03,0.03,0.031,0.036,0.042,0.045,0.043,0.035,0.029,0.024,0.031,0.03,0.042,0.028,0.042,0.032,0.03,0.031,0.034,0.034,0.034,0.034,0.028,0.026,0.032,0.067,0.047,0.033,0.036,1213603,1523366.377
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51180_MPRAGE,0.024,0.021,0.03,0.029,0.054,0.028,0.031,0.04,0.039,0.037,0.031,0.038,0.034,0.033,0.022,0.021,0.032,0.039,0.027,0.022,0.028,0.027,0.02,0.026,0.031,0.028,0.027,0.03,0.025,0.031,0.051,0.047,0.044,0.029,1112813,1249853.257
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51181_MPRAGE,0.023,0.032,0.031,0.041,0.05,0.035,0.04,0.033,0.031,0.047,0.034,0.036,0.036,0.035,0.028,0.028,0.033,0.038,0.032,0.026,0.031,0.032,0.029,0.028,0.035,0.035,0.034,0.034,0.025,0.031,0.067,0.052,0.032,0.034,1227125,1350296.864
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51182_MPRAGE,0.024,0.027,0.026,0.048,0.041,0.031,0.028,0.038,0.029,0.041,0.046,0.036,0.041,0.045,0.033,0.026,0.031,0.04,0.04,0.035,0.031,0.019,0.027,0.03,0.031,0.031,0.034,0.031,0.037,0.031,0.064,0.057,0.045,0.042,986822,1129215.293
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51183_MPRAGE,0.022,0.025,0.04,0.046,0.05,0.038,0.039,0.043,0.043,0.042,0.044,0.04,0.046,0.039,0.028,0.038,0.038,0.053,0.028,0.04,0.043,0.029,0.033,0.033,0.045,0.045,0.044,0.04,0.03,0.034,0.083,0.084,0.043,0.032,1030626,1205427.065
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51184_MPRAGE,0.025,0.022,0.029,0.039,0.06,0.033,0.031,0.041,0.027,0.042,0.043,0.045,0.03,0.035,0.027,0.022,0.026,0.054,0.031,0.031,0.027,0.022,0.027,0.029,0.034,0.036,0.03,0.029,0.032,0.034,0.06,0.063,0.048,0.037,1046391,1288038.95
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51185_MPRAGE,0.023,0.018,0.03,0.043,0.05,0.035,0.035,0.045,0.039,0.045,0.046,0.04,0.032,0.037,0.025,0.028,0.031,0.056,0.043,0.037,0.038,0.027,0.031,0.031,0.045,0.038,0.034,0.036,0.031,0.04,0.052,0.059,0.046,0.036,1125064,1337390.561
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51186_MPRAGE,0.024,0.03,0.045,0.068,0.045,0.033,0.056,0.043,0.037,0.049,0.05,0.044,0.061,0.038,0.054,0.04,0.04,0.061,0.048,0.037,0.044,0.024,0.049,0.032,0.046,0.046,0.044,0.045,0.041,0.034,0.07,0.108,0.028,0.054,885985,825214.2443
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51187_MPRAGE,0.033,0.024,0.037,0.049,0.055,0.033,0.038,0.044,0.032,0.047,0.042,0.044,0.037,0.04,0.033,0.021,0.029,0.041,0.037,0.035,0.034,0.027,0.036,0.03,0.037,0.038,0.036,0.04,0.041,0.034,0.048,0.078,0.04,0.044,1095100,1195461.313
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51188_MPRAGE,0.021,0.02,0.026,0.04,0.049,0.028,0.034,0.04,0.03,0.048,0.036,0.038,0.038,0.034,0.025,0.023,0.028,0.034,0.032,0.036,0.031,0.024,0.025,0.026,0.029,0.033,0.028,0.034,0.025,0.029,0.043,0.085,0.025,0.033,995062,1171520.054
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51189_MPRAGE,0.011,0.024,0.031,0.046,0.056,0.024,0.035,0.043,0.031,0.043,0.041,0.037,0.037,0.035,0.03,0.03,0.037,0.04,0.028,0.038,0.034,0.02,0.03,0.03,0.04,0.037,0.033,0.034,0.026,0.028,0.077,0.065,0.027,0.033,1143106,1378194.301
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51190_MPRAGE,0.051,0.03,0.045,0.053,0.05,0.054,0.051,0.059,0.054,0.048,0.048,0.05,0.049,0.047,0.03,0.036,0.036,0.067,0.041,0.06,0.051,0.037,0.037,0.04,0.044,0.052,0.049,0.051,0.053,0.049,0.064,0.147,0.05,0.04,954407,1314633.932
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51191_MPRAGE,0.036,0.018,0.04,0.063,0.059,0.036,0.049,0.049,0.046,0.054,0.043,0.043,0.051,0.045,0.025,0.038,0.042,0.049,0.043,0.042,0.045,0.027,0.039,0.038,0.031,0.06,0.041,0.049,0.036,0.036,0.096,0.06,0.023,0.044,919833,1192702.035
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51192_MPRAGE,0.017,0.025,0.038,0.043,0.045,0.033,0.041,0.052,0.031,0.04,0.042,0.037,0.046,0.041,0.021,0.031,0.038,0.045,0.036,0.037,0.029,0.029,0.029,0.028,0.031,0.045,0.042,0.035,0.033,0.036,0.081,0.058,0.028,0.032,1047511,1257445.988
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51193_MPRAGE,0.016,0.036,0.036,0.04,0.043,0.025,0.04,0.035,0.03,0.043,0.048,0.036,0.054,0.046,0.028,0.034,0.034,0.068,0.032,0.037,0.034,0.038,0.034,0.034,0.041,0.045,0.042,0.041,0.032,0.037,0.068,0.102,0.035,0.034,1091236,1329890.471
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51194_MPRAGE,0.017,0.021,0.024,0.035,0.064,0.025,0.033,0.037,0.036,0.039,0.035,0.039,0.032,0.03,0.02,0.019,0.026,0.046,0.027,0.038,0.028,0.024,0.025,0.024,0.041,0.035,0.029,0.028,0.027,0.023,0.075,0.072,0.043,0.026,1267623,1554026.394
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51195_MPRAGE,0.031,0.026,0.048,0.043,0.074,0.035,0.034,0.055,0.04,0.054,0.064,0.05,0.046,0.042,0.025,0.029,0.038,0.057,0.045,0.044,0.051,0.024,0.04,0.042,0.028,0.045,0.045,0.046,0.041,0.044,0.079,0.083,0.041,0.042,926468,1395421.191
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51196_MPRAGE,0.024,0.022,0.046,0.047,0.063,0.028,0.038,0.046,0.038,0.045,0.041,0.048,0.041,0.033,0.042,0.039,0.034,0.043,0.04,0.041,0.042,0.034,0.031,0.037,0.047,0.046,0.042,0.048,0.038,0.042,0.062,0.075,0.041,0.036,1090033,1270688.578
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51197_MPRAGE,0.015,0.019,0.03,0.035,0.058,0.033,0.028,0.033,0.037,0.04,0.035,0.036,0.037,0.03,0.019,0.021,0.033,0.048,0.036,0.039,0.034,0.025,0.027,0.028,0.023,0.035,0.035,0.033,0.028,0.033,0.088,0.074,0.032,0.03,1015452,1261535.17
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51198_MPRAGE,0.018,0.031,0.031,0.048,0.047,0.027,0.041,0.044,0.045,0.042,0.042,0.044,0.06,0.041,0.019,0.027,0.04,0.045,0.031,0.028,0.034,0.025,0.031,0.037,0.028,0.051,0.038,0.042,0.023,0.047,0.078,0.046,0.038,0.033,1105333,1282739.02
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51199_MPRAGE,0.021,0.025,0.044,0.057,0.074,0.036,0.046,0.048,0.038,0.059,0.057,0.053,0.044,0.043,0.017,0.049,0.046,0.066,0.042,0.049,0.046,0.032,0.049,0.041,0.038,0.051,0.044,0.052,0.034,0.039,0.086,0.086,0.036,0.042,938334,1385399.448
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51250_MPRAGE,0.019,0.029,0.027,0.041,0.051,0.032,0.03,0.034,0.032,0.037,0.048,0.038,0.039,0.032,0.025,0.03,0.028,0.038,0.03,0.037,0.033,0.035,0.034,0.032,0.038,0.039,0.035,0.028,0.024,0.028,0.067,0.052,0.041,0.039,1253871,1620363.359
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51251_MPRAGE,0.018,0.029,0.024,0.039,0.032,0.03,0.032,0.032,0.027,0.034,0.041,0.035,0.046,0.025,0.021,0.022,0.027,0.037,0.025,0.033,0.026,0.027,0.023,0.027,0.028,0.035,0.035,0.029,0.021,0.026,0.063,0.052,0.022,0.03,962276,1218552.203
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51252_MPRAGE,0.017,0.018,0.025,0.035,0.041,0.025,0.028,0.026,0.029,0.028,0.036,0.033,0.034,0.025,0.016,0.021,0.027,0.029,0.025,0.031,0.025,0.024,0.025,0.024,0.032,0.035,0.028,0.028,0.019,0.025,0.042,0.044,0.028,0.024,1298626,1589549.486
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51253_MPRAGE,0.015,0.028,0.021,0.037,0.038,0.025,0.024,0.024,0.03,0.03,0.033,0.033,0.032,0.024,0.025,0.026,0.022,0.035,0.029,0.042,0.023,0.03,0.023,0.024,0.033,0.029,0.029,0.025,0.022,0.024,0.047,0.045,0.029,0.035,1281929,1556892.683
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51254_MPRAGE,0.019,0.021,0.023,0.036,0.032,0.028,0.024,0.026,0.028,0.035,0.032,0.039,0.039,0.031,0.023,0.021,0.021,0.034,0.026,0.036,0.023,0.024,0.021,0.022,0.03,0.028,0.025,0.025,0.021,0.024,0.049,0.039,0.029,0.035,1253239,1582108.793
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51255_MPRAGE,0.016,0.018,0.022,0.03,0.032,0.025,0.025,0.025,0.03,0.028,0.03,0.033,0.03,0.02,0.018,0.024,0.025,0.028,0.018,0.034,0.021,0.022,0.021,0.024,0.028,0.032,0.022,0.021,0.018,0.026,0.042,0.032,0.028,0.026,1118842,1407961.83
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51256_MPRAGE,0.016,0.02,0.024,0.035,0.022,0.025,0.027,0.026,0.03,0.033,0.032,0.033,0.029,0.024,0.021,0.021,0.024,0.036,0.028,0.033,0.021,0.025,0.022,0.027,0.037,0.032,0.031,0.025,0.025,0.028,0.052,0.046,0.031,0.03,1228819,1569621.494
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51257_MPRAGE,0.017,0.031,0.021,0.034,0.045,0.03,0.028,0.032,0.027,0.032,0.036,0.035,0.039,0.03,0.018,0.026,0.028,0.04,0.032,0.033,0.023,0.038,0.022,0.028,0.03,0.037,0.033,0.027,0.023,0.027,0.055,0.048,0.029,0.037,1035444,1296548.24
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51258_MPRAGE,0.024,0.042,0.033,0.058,0.053,0.042,0.046,0.031,0.04,0.045,0.052,0.051,0.045,0.033,0.02,0.033,0.028,0.045,0.028,0.047,0.044,0.037,0.034,0.038,0.037,0.041,0.046,0.044,0.024,0.041,0.082,0.067,0.038,0.036,1115557,1400293.546
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51259_MPRAGE,0.026,0.02,0.024,0.038,0.051,0.029,0.028,0.034,0.03,0.033,0.038,0.037,0.034,0.025,0.027,0.03,0.019,0.039,0.026,0.046,0.025,0.028,0.023,0.024,0.026,0.034,0.03,0.027,0.026,0.03,0.064,0.053,0.027,0.032,1201172,1439512.403
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51260_MPRAGE,0.019,0.018,0.027,0.032,0.024,0.028,0.026,0.027,0.027,0.035,0.04,0.035,0.037,0.026,0.022,0.023,0.024,0.033,0.024,0.034,0.021,0.029,0.023,0.026,0.032,0.03,0.025,0.024,0.02,0.027,0.051,0.034,0.026,0.031,1132948,1300403.076
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51261_MPRAGE,0.016,0.019,0.019,0.039,0.033,0.03,0.023,0.026,0.025,0.032,0.031,0.034,0.034,0.023,0.019,0.024,0.022,0.029,0.023,0.036,0.024,0.026,0.023,0.023,0.022,0.03,0.023,0.02,0.021,0.022,0.046,0.05,0.024,0.031,1200231,1491573.958
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51262_MPRAGE,0.014,0.026,0.02,0.034,0.047,0.027,0.03,0.031,0.026,0.03,0.028,0.033,0.036,0.025,0.018,0.022,0.025,0.029,0.028,0.029,0.022,0.027,0.021,0.024,0.035,0.031,0.026,0.026,0.018,0.027,0.036,0.059,0.027,0.022,1210139,1399979.609
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51264_MPRAGE,0.02,0.023,0.019,0.038,0.02,0.028,0.026,0.027,0.031,0.032,0.033,0.037,0.033,0.022,0.016,0.022,0.021,0.038,0.029,0.027,0.023,0.02,0.02,0.027,0.03,0.03,0.025,0.027,0.026,0.022,0.06,0.042,0.022,0.025,1081032,1406241.28
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51265_MPRAGE,0.017,0.021,0.022,0.038,0.024,0.025,0.026,0.032,0.028,0.032,0.037,0.035,0.034,0.029,0.018,0.022,0.024,0.033,0.027,0.036,0.026,0.026,0.023,0.027,0.032,0.033,0.028,0.024,0.018,0.024,0.054,0.042,0.024,0.031,1243048,1599432.647
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51266_MPRAGE,0.015,0.022,0.019,0.033,0.029,0.029,0.024,0.029,0.026,0.034,0.04,0.036,0.033,0.027,0.026,0.021,0.022,0.033,0.022,0.033,0.025,0.026,0.02,0.026,0.031,0.028,0.025,0.026,0.02,0.024,0.065,0.036,0.03,0.024,1182192,1388276.911
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51267_MPRAGE,0.021,0.019,0.021,0.03,0.028,0.026,0.023,0.028,0.032,0.029,0.033,0.035,0.032,0.024,0.021,0.018,0.017,0.033,0.024,0.028,0.02,0.026,0.019,0.023,0.033,0.031,0.025,0.021,0.021,0.021,0.049,0.035,0.021,0.028,1161348,1477034.338
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51268_MPRAGE,0.02,0.029,0.03,0.041,0.04,0.029,0.028,0.029,0.032,0.035,0.04,0.036,0.035,0.026,0.028,0.028,0.028,0.042,0.027,0.035,0.028,0.031,0.03,0.029,0.037,0.033,0.031,0.028,0.022,0.025,0.062,0.049,0.036,0.028,1223839,1525442.203
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51269_MPRAGE,0.011,0.02,0.02,0.037,0.031,0.025,0.026,0.023,0.034,0.03,0.028,0.036,0.029,0.021,0.019,0.024,0.022,0.036,0.028,0.038,0.021,0.028,0.02,0.026,0.031,0.028,0.027,0.023,0.021,0.024,0.045,0.026,0.025,0.032,1332775,1660005.331
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51271_MPRAGE,0.02,0.017,0.021,0.036,0.05,0.024,0.028,0.026,0.029,0.032,0.039,0.036,0.032,0.027,0.016,0.024,0.024,0.027,0.023,0.028,0.024,0.024,0.022,0.028,0.029,0.03,0.026,0.026,0.022,0.027,0.046,0.034,0.024,0.027,1341704,1593306.47
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51272_MPRAGE,0.023,0.019,0.023,0.035,0.038,0.034,0.029,0.03,0.033,0.036,0.035,0.038,0.038,0.027,0.019,0.027,0.033,0.034,0.03,0.036,0.028,0.028,0.028,0.029,0.022,0.036,0.032,0.028,0.02,0.026,0.051,0.052,0.028,0.026,1037898,1227664.497
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51273_MPRAGE,0.019,0.022,0.025,0.04,0.03,0.028,0.027,0.023,0.029,0.032,0.038,0.036,0.036,0.024,0.027,0.022,0.024,0.031,0.023,0.03,0.024,0.025,0.022,0.027,0.028,0.031,0.029,0.03,0.019,0.023,0.053,0.039,0.03,0.029,1243239,1497696.443
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51274_MPRAGE,0.02,0.029,0.035,0.051,0.042,0.033,0.034,0.031,0.041,0.037,0.044,0.045,0.039,0.029,0.028,0.038,0.033,0.045,0.03,0.04,0.033,0.027,0.035,0.042,0.037,0.041,0.039,0.042,0.025,0.033,0.058,0.048,0.031,0.034,1155252,1412521.489
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51275_MPRAGE,0.02,0.023,0.02,0.036,0.031,0.029,0.023,0.031,0.033,0.031,0.037,0.039,0.031,0.023,0.02,0.017,0.024,0.032,0.019,0.033,0.023,0.029,0.02,0.024,0.037,0.031,0.026,0.024,0.022,0.024,0.035,0.032,0.029,0.027,1094843,1380871.971
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51276_MPRAGE,0.017,0.028,0.02,0.035,0.03,0.028,0.024,0.03,0.031,0.032,0.039,0.036,0.038,0.03,0.018,0.023,0.025,0.034,0.024,0.034,0.026,0.028,0.022,0.026,0.037,0.032,0.029,0.025,0.024,0.023,0.044,0.047,0.02,0.037,1360502,1655660.361
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51277_MPRAGE,0.015,0.025,0.022,0.03,0.028,0.027,0.025,0.023,0.03,0.029,0.031,0.033,0.032,0.026,0.016,0.021,0.023,0.034,0.02,0.031,0.022,0.024,0.02,0.027,0.023,0.028,0.027,0.026,0.02,0.025,0.048,0.044,0.026,0.025,1281465,1490458.305
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51278_MPRAGE,0.016,0.022,0.022,0.045,0.023,0.035,0.029,0.029,0.03,0.034,0.045,0.042,0.035,0.026,0.02,0.022,0.029,0.052,0.031,0.03,0.024,0.029,0.025,0.031,0.036,0.037,0.036,0.027,0.021,0.026,0.068,0.048,0.025,0.035,1229521,1461985.681
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51279_MPRAGE,0.016,0.024,0.018,0.032,0.02,0.026,0.023,0.026,0.023,0.028,0.029,0.03,0.022,0.021,0.019,0.014,0.02,0.023,0.022,0.032,0.019,0.021,0.017,0.02,0.024,0.024,0.023,0.02,0.018,0.023,0.052,0.038,0.017,0.03,1240831,1518505.033
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51280_MPRAGE,0.018,0.024,0.021,0.037,0.031,0.028,0.025,0.03,0.034,0.032,0.041,0.04,0.035,0.023,0.023,0.022,0.024,0.043,0.026,0.038,0.022,0.021,0.022,0.028,0.03,0.036,0.026,0.024,0.021,0.027,0.053,0.04,0.022,0.028,1175693,1445345.663
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51281_MPRAGE,0.016,0.027,0.025,0.038,0.037,0.028,0.026,0.026,0.029,0.03,0.031,0.036,0.033,0.022,0.023,0.023,0.02,0.039,0.024,0.024,0.024,0.026,0.023,0.026,0.023,0.032,0.029,0.023,0.022,0.025,0.05,0.043,0.024,0.026,1174775,1445802.425
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51282_MPRAGE,0.027,0.042,0.033,0.046,0.049,0.034,0.036,0.035,0.032,0.038,0.047,0.042,0.039,0.034,0.032,0.027,0.033,0.048,0.032,0.035,0.034,0.027,0.032,0.031,0.05,0.042,0.039,0.039,0.032,0.035,0.082,0.07,0.039,0.031,996654,1219923.409
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51303_MPRAGE,0.015,0.023,0.02,0.038,0.03,0.028,0.024,0.028,0.031,0.032,0.037,0.039,0.04,0.022,0.029,0.024,0.021,0.03,0.022,0.041,0.019,0.029,0.022,0.027,0.031,0.034,0.027,0.025,0.022,0.024,0.048,0.041,0.029,0.026,1175759,1471662.05
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51304_MPRAGE,0.017,0.027,0.019,0.035,0.028,0.026,0.024,0.027,0.025,0.03,0.041,0.038,0.031,0.025,0.027,0.022,0.023,0.032,0.024,0.035,0.025,0.027,0.021,0.025,0.027,0.028,0.029,0.028,0.018,0.023,0.038,0.044,0.022,0.027,1345542,1538976.803
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51305_MPRAGE,0.019,0.022,0.028,0.039,0.033,0.037,0.032,0.036,0.03,0.034,0.041,0.042,0.04,0.029,0.026,0.027,0.031,0.053,0.027,0.034,0.028,0.03,0.026,0.03,0.026,0.039,0.033,0.034,0.023,0.029,0.082,0.049,0.032,0.032,1054537,1096942.375
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51306_MPRAGE,0.014,0.017,0.022,0.038,0.034,0.026,0.023,0.027,0.025,0.031,0.034,0.035,0.031,0.024,0.019,0.022,0.02,0.03,0.017,0.031,0.022,0.029,0.02,0.026,0.041,0.028,0.024,0.024,0.019,0.02,0.039,0.036,0.025,0.03,1281476,1546128.026
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51307_MPRAGE,0.018,0.028,0.021,0.038,0.04,0.028,0.022,0.031,0.03,0.032,0.038,0.034,0.035,0.027,0.027,0.027,0.02,0.029,0.025,0.036,0.023,0.026,0.022,0.027,0.04,0.034,0.032,0.023,0.025,0.024,0.046,0.044,0.028,0.029,1204837,1441226.277
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51308_MPRAGE,0.017,0.019,0.018,0.04,0.036,0.027,0.026,0.03,0.027,0.03,0.032,0.036,0.029,0.027,0.018,0.025,0.018,0.033,0.023,0.03,0.025,0.023,0.021,0.027,0.031,0.029,0.027,0.026,0.021,0.026,0.061,0.04,0.02,0.033,1498826,1695669.124
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51309_MPRAGE,0.021,0.025,0.025,0.043,0.036,0.029,0.027,0.024,0.029,0.036,0.031,0.038,0.032,0.024,0.017,0.024,0.021,0.035,0.029,0.039,0.026,0.031,0.022,0.03,0.033,0.033,0.028,0.029,0.022,0.026,0.053,0.054,0.027,0.032,1168793,1384092.657
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51311_MPRAGE,0.024,0.018,0.02,0.037,0.044,0.027,0.025,0.026,0.026,0.028,0.032,0.034,0.031,0.021,0.016,0.019,0.021,0.033,0.027,0.027,0.02,0.025,0.018,0.023,0.029,0.033,0.022,0.022,0.02,0.022,0.046,0.035,0.018,0.038,1119102,1312447.041
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51312_MPRAGE,0.032,0.048,0.05,0.061,0.073,0.036,0.041,0.046,0.043,0.049,0.068,0.051,0.057,0.046,0.037,0.04,0.058,0.062,0.049,0.058,0.06,0.052,0.053,0.038,0.043,0.058,0.047,0.051,0.042,0.047,0.076,0.074,0.053,0.04,960529,1565314.36
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51313_MPRAGE,0.017,0.025,0.018,0.034,0.034,0.027,0.024,0.027,0.031,0.03,0.041,0.036,0.04,0.027,0.022,0.022,0.023,0.036,0.023,0.041,0.022,0.029,0.022,0.026,0.034,0.029,0.027,0.023,0.023,0.023,0.055,0.037,0.024,0.027,1246979,1528096.036
/neuro/labs/grantlab/research/MRI_Predict_Age/ABIDE_I/3NIFTI_FreeSurfer/ABIDE51314_MPRAGE,0.024,0.043,0.049,0.042,0.062,0.039,0.033,0.047,0.039,0.043,0.039,0.046,0.047,0.041,0.049,0.035,0.035,0.07,0.039,0.051,0.042,0.037,0.039,0.034,0.029,0.055,0.042,0.038,0.049,0.04,0.073,0.069,0.034,0.034,1055809,1424183.876
